Step,Gain,Frequency,Q,Hex_Code,Hex_Group1,Hex_Group2,Hex_Group3,Hex_Group4,Hex_Group5,Dec_Group1,Dec_Group2,Dec_Group3,Dec_Group4,Dec_Group5
139,-15.0,100,2.18,0FE80CA0E03AF7A00FDDB0501FC50860F03A4300,0FE80CA0,E03AF7A0,0FDDB050,1FC50860,F03A4300,266865824,3761960864,266186832,533006432,4030350080
140,-15.0,100,2.22,0FE87460E039FB400FDE44F01FC604C0F03946B0,0FE87460,E039FB40,0FDE44F0,1FC604C0,F03946B0,266892384,3761896256,266224880,533071040,4030285488
141,-15.0,100,2.26,0FE8DA60E03903200FDED7101FC6FCE0F0384E90,0FE8DA60,E0390320,0FDED710,1FC6FCE0,F0384E90,266918496,3761832736,266262288,533134560,4030221968
142,-15.0,100,2.29,0FE93EA0E0380F400FDF66B01FC7F0C0F0375AB0,0FE93EA0,E0380F40,0FDF66B0,1FC7F0C0,F0375AB0,266944160,3761770304,266299056,533196992,4030159536
143,-15.0,100,2.33,0FE9A140E0371F800FDFF3F01FC8E080F0366AD0,0FE9A140,E0371F80,0FDFF3F0,1FC8E080,F0366AD0,266969408,3761708928,266335216,533258368,4030098128
144,-15.0,100,2.37,0FEA0230E03633A00FE07ED01FC9CC60F0357F00,0FEA0230,E03633A0,0FE07ED0,1FC9CC60,F0357F00,266994224,3761648544,266370768,533318752,4030037760
145,-15.0,100,2.42,0FEA6170E0354BE00FE107501FCAB420F0349730,0FEA6170,E0354BE0,0FE10750,1FCAB420,F0349730,267018608,3761589216,266405712,533378080,4029978416
146,-15.0,100,2.46,0FEABF30E03468000FE18D901FCB9800F033B340,0FEABF30,E0346800,0FE18D90,1FCB9800,F033B340,267042608,3761530880,266440080,533436416,4029920064
147,-15.0,100,2.5,0FEB1B50E03387E00FE211901FCC7820F032D330,0FEB1B50,E03387E0,0FE21190,1FCC7820,F032D330,267066192,3761473504,266473872,533493792,4029862704
148,-15.0,100,2.54,0FEB75E0E032AB800FE293501FCD5480F031F6D0,0FEB75E0,E032AB80,0FE29350,1FCD5480,F031F6D0,267089376,3761417088,266507088,533550208,4029806288
149,-15.0,100,2.59,0FEBCEF0E031D3000FE312E01FCE2D00F0311E40,0FEBCEF0,E031D300,0FE312E0,1FCE2D00,F0311E40,267112176,3761361664,266539744,533605632,4029750848
150,-15.0,100,2.63,0FEC2670E030FE000FE390501FCF0200F0304940,0FEC2670,E030FE00,0FE39050,1FCF0200,F0304940,267134576,3761307136,266571856,533660160,4029696320
151,-15.0,100,2.68,0FEC7C90E0302CA00FE40BA01FCFD360F02F77E0,0FEC7C90,E0302CA0,0FE40BA0,1FCFD360,F02F77E0,267156624,3761253536,266603424,533713760,4029642720
152,-15.0,100,2.72,0FECD130E02F5EC00FE484D01FD0A140F02EAA00,0FECD130,E02F5EC0,0FE484D0,1FD0A140,F02EAA00,267178288,3761200832,266634448,533766464,4029590016
153,-15.0,100,2.77,0FED2460E02E94600FE4FC001FD16BA0F02DDFA0,0FED2460,E02E9460,0FE4FC00,1FD16BA0,F02DDFA0,267199584,3761149024,266664960,533818272,4029538208
154,-15.0,100,2.82,0FED7630E02DCD800FE571301FD23280F02D18A0,0FED7630,E02DCD80,0FE57130,1FD23280,F02D18A0,267220528,3761098112,266694960,533869184,4029487264
155,-15.0,100,2.87,0FEDC690E02D09E00FE5E4701FD2F620F02C5500,0FEDC690,E02D09E0,0FE5E470,1FD2F620,F02C5500,267241104,3761048032,266724464,533919264,4029437184
156,-15.0,100,2.92,0FEE15A0E02C49800FE655B01FD3B680F02B94B0,0FEE15A0,E02C4980,0FE655B0,1FD3B680,F02B94B0,267261344,3760998784,266753456,533968512,4029387952
157,-15.0,100,2.97,0FEE6360E02B8C800FE6C5101FD47380F02AD790,0FEE6360,E02B8C80,0FE6C510,1FD47380,F02AD790,267281248,3760950400,266781968,534016896,4029339536
158,-15.0,100,3.02,0FEEAFD0E02AD2A00FE732801FD52D60F02A1DB0,0FEEAFD0,E02AD2A0,0FE73280,1FD52D60,F02A1DB0,267300816,3760902816,266809984,534064480,4029291952
159,-15.0,100,3.07,0FEEFAF0E02A1BE00FE79E201FD5E420F02966F0,0FEEFAF0,E02A1BE0,0FE79E20,1FD5E420,F02966F0,267320048,3760856032,266837536,534111264,4029245168
160,-15.0,100,3.13,0FEF44D0E02968200FE807F01FD697E0F028B340,0FEF44D0,E0296820,0FE807F0,1FD697E0,F028B340,267338960,3760810016,266864624,534157280,4029199168
161,-15.0,100,3.18,0FEF8D70E028B7800FE870001FD74880F0280290,0FEF8D70,E028B780,0FE87000,1FD74880,F0280290,267357552,3760764800,266891264,534202496,4029153936
162,-15.0,100,3.23,0FEFD4D0E02809E00FE8D6401FD7F620F02754F0,0FEFD4D0,E02809E0,0FE8D640,1FD7F620,F02754F0,267375824,3760720352,266917440,534246944,4029109488
163,-15.0,100,3.29,0FF01B00E0275F200FE93AD01FD8A0E0F026AA30,0FF01B00,E0275F20,0FE93AD0,1FD8A0E0,F026AA30,267393792,3760676640,266943184,534290656,4029065776
164,-15.0,100,3.35,0FF06000E026B7400FE99DB01FD948C0F0260250,0FF06000,E026B740,0FE99DB0,1FD948C0,F0260250,267411456,3760633664,266968496,534333632,4029022800
165,-15.0,100,3.41,0FF0A3E0E02612400FE9FEE01FD9EDC0F0255D50,0FF0A3E0,E0261240,0FE9FEE0,1FD9EDC0,F0255D50,267428832,3760591424,266993376,534375872,4028980560
166,-15.0,100,3.46,0FF0E690E02570200FEA5E701FDA8FE0F024BB10,0FF0E690,E0257020,0FEA5E70,1FDA8FE0,F024BB10,267445904,3760549920,267017840,534417376,4028939024
167,-15.0,100,3.53,0FF12820E024D0A00FEABC601FDB2F60F0241B90,0FF12820,E024D0A0,0FEABC60,1FDB2F60,F0241B90,267462688,3760509088,267041888,534458208,4028898192
168,-15.0,100,3.59,0FF16890E02433C00FEB18B01FDBCC40F0237EC0,0FF16890,E02433C0,0FEB18B0,1FDBCC40,F0237EC0,267479184,3760468928,267065520,534498368,4028858048
169,-15.0,100,3.65,0FF1A7F0E02399A00FEB73801FDC6660F022E490,0FF1A7F0,E02399A0,0FEB7380,1FDC6660,F022E490,267495408,3760429472,267088768,534537824,4028818576
170,-15.0,100,3.71,0FF1E640E02302200FEBCCC01FDCFDE0F0224D10,0FF1E640,E0230220,0FEBCCC0,1FDCFDE0,F0224D10,267511360,3760390688,267111616,534576608,4028779792
171,-15.0,100,3.78,0FF22380E0226D200FEC24801FDD92E0F021B810,0FF22380,E0226D20,0FEC2480,1FDD92E0,F021B810,267527040,3760352544,267134080,534614752,4028741648
172,-15.0,100,3.84,0FF25FB0E021DAA00FEC7AC01FDE2560F0212590,0FF25FB0,E021DAA0,0FEC7AC0,1FDE2560,F0212590,267542448,3760315040,267156160,534652256,4028704144
173,-15.0,100,3.91,0FF29AE0E0214AA00FECCF901FDEB560F0209590,0FF29AE0,E0214AA0,0FECCF90,1FDEB560,F0209590,267557600,3760278176,267177872,534689120,4028667280
174,-15.0,100,3.98,0FF2D510E020BD200FED22E01FDF42E0F0200800,0FF2D510,E020BD20,0FED22E0,1FDF42E0,F0200800,267572496,3760241952,267199200,534725344,4028631040
175,-15.0,100,4.04,0FF30E50E02032000FED74E01FDFCE00F01F7CD0,0FF30E50,E0203200,0FED74E0,1FDFCE00,F01F7CD0,267587152,3760206336,267220192,534760960,4028595408
176,-15.0,100,4.11,0FF34690E01FA9200FEDC5701FE056E0F01EF400,0FF34690,E01FA920,0FEDC570,1FE056E0,F01EF400,267601552,3760171296,267240816,534796000,4028560384
177,-15.0,100,4.19,0FF37DD0E01F22A00FEE14A01FE0DD60F01E6D80,0FF37DD0,E01F22A0,0FEE14A0,1FE0DD60,F01E6D80,267615696,3760136864,267261088,534830432,4028525952
178,-15.0,100,4.26,0FF3B430E01E9E800FEE62801FE16180F01DE940,0FF3B430,E01E9E80,0FEE6280,1FE16180,F01DE940,267629616,3760103040,267281024,534864256,4028492096
179,-15.0,100,4.33,0FF3E9A0E01E1C800FEEAF101FE1E380F01D6750,0FF3E9A0,E01E1C80,0FEEAF10,1FE1E380,F01D6750,267643296,3760069760,267300624,534897536,4028458832
180,-15.0,100,4.41,0FF41E30E01D9CA00FEEFA501FE26360F01CE780,0FF41E30,E01D9CA0,0FEEFA50,1FE26360,F01CE780,267656752,3760037024,267319888,534930272,4028426112
181,-15.0,100,4.48,0FF451D0E01D1F000FEF44501FE2E100F01C69E0,0FF451D0,E01D1F00,0FEF4450,1FE2E100,F01C69E0,267669968,3760004864,267338832,534962432,4028393952
182,-15.0,100,4.56,0FF48490E01CA3A00FEF8D101FE35C60F01BEE60,0FF48490,E01CA3A0,0FEF8D10,1FE35C60,F01BEE60,267682960,3759973280,267357456,534994016,4028362336
183,-15.0,100,4.64,0FF4B680E01C2A200FEFD4901FE3D5E0F01B74F0,0FF4B680,E01C2A20,0FEFD490,1FE3D5E0,F01B74F0,267695744,3759942176,267375760,535025120,4028331248
184,-15.0,100,4.72,0FF4E790E01BB2C00FF01AE01FE44D40F01AFD90,0FF4E790,E01BB2C0,0FF01AE0,1FE44D40,F01AFD90,267708304,3759911616,267393760,535055680,4028300688
185,-15.0,100,4.8,0FF517D0E01B3D800FF05FF01FE4C280F01A8840,0FF517D0,E01B3D80,0FF05FF0,1FE4C280,F01A8840,267720656,3759881600,267411440,535085696,4028270656
186,-15.0,100,4.89,0FF54740E01ACA200FF0A3E01FE535E0F01A14E0,0FF54740,E01ACA20,0FF0A3E0,1FE535E0,F01A14E0,267732800,3759852064,267428832,535115232,4028241120
187,-15.0,100,4.97,0FF575E0E01A58C00FF0E6B01FE5A740F019A380,0FF575E0,E01A58C0,0FF0E6B0,1FE5A740,F019A380,267744736,3759823040,267445936,535144256,4028212096
188,-15.0,100,5.06,0FF5A3B0E019E9400FF128501FE616C0F0193400,0FF5A3B0,E019E940,0FF12850,1FE616C0,F0193400,267756464,3759794496,267462736,535172800,4028183552
189,-15.0,100,5.14,0FF5D0C0E0197BA00FF168E01FE68460F018C660,0FF5D0C0,E0197BA0,0FF168E0,1FE68460,F018C660,267768000,3759766432,267479264,535200864,4028155488
190,-15.0,100,5.23,0FF5FD00E01910000FF1A8501FE6F000F0185AB0,0FF5FD00,E0191000,0FF1A850,1FE6F000,F0185AB0,267779328,3759738880,267495504,535228416,4028127920
191,-15.0,100,5.32,0FF62890E018A6000FF1E6B01FE75A00F017F0C0,0FF62890,E018A600,0FF1E6B0,1FE75A00,F017F0C0,267790480,3759711744,267511472,535255552,4028100800
192,-15.0,100,5.42,0FF65360E0183E000FF224001FE7C200F01788A0,0FF65360,E0183E00,0FF22400,1FE7C200,F01788A0,267801440,3759685120,267527168,535282176,4028074144
193,-15.0,100,5.51,0FF67D70E017D7A00FF260501FE82860F0172240,0FF67D70,E017D7A0,0FF26050,1FE82860,F0172240,267812208,3759658912,267542608,535308384,4028047936
194,-15.0,100,5.61,0FF6A6D0E01773000FF29B901FE88D00F016BDA0,0FF6A6D0,E0177300,0FF29B90,1FE88D00,F016BDA0,267822800,3759633152,267557776,535334144,4028022176
195,-15.0,100,5.7,0FF6CF70E01710200FF2D5D01FE8EFE0F0165AC0,0FF6CF70,E0171020,0FF2D5D0,1FE8EFE0,F0165AC0,267833200,3759607840,267572688,535359456,4027996864
196,-15.0,100,5.8,0FF6F770E016AEE00FF30F101FE95120F015F980,0FF6F770,E016AEE0,0FF30F10,1FE95120,F015F980,267843440,3759582944,267587344,535384352,4027971968
197,-15.0,100,5.9,0FF71EC0E0164F400FF347601FE9B0C0F01599E0,0FF71EC0,E0164F40,0FF34760,1FE9B0C0,F01599E0,267853504,3759558464,267601760,535408832,4027947488
198,-15.0,100,6.0,0FF74560E015F1400FF37EB01FEA0EC0F0153BF0,0FF74560,E015F140,0FF37EB0,1FEA0EC0,F0153BF0,267863392,3759534400,267615920,535432896,4027923440
199,-15.0,100,6.11,0FF76B50E01594E00FF3B5201FEA6B20F014DF90,0FF76B50,E01594E0,0FF3B520,1FEA6B20,F014DF90,267873104,3759510752,267629856,535456544,4027899792
200,-15.0,100,6.21,0FF790B0E0153A200FF3EA901FEAC5E0F01484C0,0FF790B0,E0153A20,0FF3EA90,1FEAC5E0,F01484C0,267882672,3759487520,267643536,535479776,4027876544
201,-15.0,100,6.32,0FF7B560E014E0E00FF41F301FEB1F20F0142B70,0FF7B560,E014E0E0,0FF41F30,1FEB1F20,F0142B70,267892064,3759464672,267657008,535502624,4027853680
202,-15.0,100,6.43,0FF7D970E01489200FF452E01FEB76E0F013D3B0,0FF7D970,E0148920,0FF452E0,1FEB76E0,F013D3B0,267901296,3759442208,267670240,535525088,4027831216
203,-15.0,100,6.54,0FF7FCF0E01432E00FF485A01FEBCD20F0137D70,0FF7FCF0,E01432E0,0FF485A0,1FEBCD20,F0137D70,267910384,3759420128,267683232,535547168,4027809136
204,-15.0,100,6.66,0FF81FC0E013DE000FF4B7A01FEC2200F01328A0,0FF81FC0,E013DE00,0FF4B7A0,1FEC2200,F01328A0,267919296,3759398400,267696032,535568896,4027787424
205,-15.0,100,6.77,0FF84210E0138AA00FF4E8B01FEC7560F012D540,0FF84210,E0138AA0,0FF4E8B0,1FEC7560,F012D540,267928080,3759377056,267708592,535590240,4027766080
206,-15.0,100,6.89,0FF863C0E01338C00FF518F01FECC740F0128350,0FF863C0,E01338C0,0FF518F0,1FECC740,F0128350,267936704,3759356096,267720944,535611200,4027745104
207,-15.0,100,7.01,0FF884E0E012E8200FF548701FED17E0F01232C0,0FF884E0,E012E820,0FF54870,1FED17E0,F01232C0,267945184,3759335456,267733104,535631840,4027724480
208,-15.0,100,7.13,0FF8A570E01299000FF577101FED6700F011E380,0FF8A570,E0129900,0FF57710,1FED6700,F011E380,267953520,3759315200,267745040,535652096,4027704192
209,-15.0,100,7.25,0FF8C570E0124B200FF5A4E01FEDB4E0F01195B0,0FF8C570,E0124B20,0FF5A4E0,1FEDB4E0,F01195B0,267961712,3759295264,267756768,535672032,4027684272
210,-15.0,100,7.38,0FF8E4E0E011FEA00FF5D2001FEE0160F0114920,0FF8E4E0,E011FEA0,0FF5D200,1FEE0160,F0114920,267969760,3759275680,267768320,535691616,4027664672
211,-15.0,100,7.51,0FF903D0E011B3600FF5FE501FEE4CA0F010FDE0,0FF903D0,E011B360,0FF5FE50,1FEE4CA0,F010FDE0,267977680,3759256416,267779664,535710880,4027645408
212,-15.0,100,7.64,0FF92240E01169600FF629D01FEE96A0F010B3F0,0FF92240,E0116960,0FF629D0,1FEE96A0,F010B3F0,267985472,3759237472,267790800,535729824,4027626480
213,-15.0,100,7.77,0FF94020E01120C00FF654B01FEEDF40F0106B40,0FF94020,E01120C0,0FF654B0,1FEEDF40,F0106B40,267993120,3759218880,267801776,535748416,4027607872
214,-15.0,100,7.9,0FF95D80E010D9400FF67EC01FEF26C0F01023C0,0FF95D80,E010D940,0FF67EC0,1FEF26C0,F01023C0,268000640,3759200576,267812544,535766720,4027589568
215,-15.0,100,8.04,0FF97A60E01093000FF6A8201FEF6D00F00FDD80,0FF97A60,E0109300,0FF6A820,1FEF6D00,F00FDD80,268008032,3759182592,267823136,535784704,4027571584
216,-15.0,100,8.18,0FF996C0E0104DE00FF6D0D01FEFB220F00F9870,0FF996C0,E0104DE0,0FF6D0D0,1FEFB220,F00F9870,268015296,3759164896,267833552,535802400,4027553904
217,-15.0,100,8.32,0FF9B2B0E0100A000FF6F8D01FEFF600F00F5490,0FF9B2B0,E0100A00,0FF6F8D0,1FEFF600,F00F5490,268022448,3759147520,267843792,535819776,4027536528
218,-15.0,100,8.42,0FF9CE20E00FC7400FF720101FF038C0F00F11D0,0FF9CE20,E00FC740,0FF72010,1FF038C0,F00F11D0,268029472,3759130432,267853840,535836864,4027519440
219,-15.0,100,8.61,0FF9E910E00F85C00FF746C01FF07A40F00ED030,0FF9E910,E00F85C0,0FF746C0,1FF07A40,F00ED030,268036368,3759113664,267863744,535853632,4027502640
220,-15.0,100,8.76,0FFA03A0E00F45400FF76CB01FF0BAC0F00E8FB0,0FFA03A0,E00F4540,0FF76CB0,1FF0BAC0,F00E8FB0,268043168,3759097152,267873456,535870144,4027486128
221,-15.0,100,8.91,0FFA1DB0E00F05C00FF792101FF0FA40F00E5050,0FFA1DB0,E00F05C0,0FF79210,1FF0FA40,F00E5050,268049840,3759080896,267883024,535886400,4027469904
222,-15.0,100,9.07,0FFA3740E00EC7800FF7B6C01FF13880F00E1200,0FFA3740,E00EC780,0FF7B6C0,1FF13880,F00E1200,268056384,3759064960,267892416,535902336,4027453952
223,-15.0,100,9.23,0FFA5070E00E8A400FF7DAD01FF175C0F00DD4B0,0FFA5070,E00E8A40,0FF7DAD0,1FF175C0,F00DD4B0,268062832,3759049280,267901648,535918016,4027438256
224,-15.0,100,9.39,0FFA6940E00E4E000FF7FE501FF1B200F00D9880,0FFA6940,E00E4E00,0FF7FE50,1FF1B200,F00D9880,268069184,3759033856,267910736,535933440,4027422848
225,-15.0,100,9.55,0FFA8190E00E12E00FF821301FF1ED20F00D5D40,0FFA8190,E00E12E0,0FF82130,1FF1ED20,F00D5D40,268075408,3759018720,267919664,535948576,4027407680
226,-15.0,100,9.71,0FFA9980E00DD8A00FF843701FF22760F00D2310,0FFA9980,E00DD8A0,0FF84370,1FF22760,F00D2310,268081536,3759003808,267928432,535963488,4027392784
227,-15.0,100,9.88,0FFAB100E00D9F600FF865201FF260A0F00CE9E0,0FFAB100,E00D9F60,0FF86520,1FF260A0,F00CE9E0,268087552,3758989152,267937056,535978144,4027378144
228,-15.0,100,10.05,0FFAC820E00D67200FF886401FF298E0F00CB1A0,0FFAC820,E00D6720,0FF88640,1FF298E0,F00CB1A0,268093472,3758974752,267945536,535992544,4027363744
229,-15.0,100,10.23,0FFADEE0E00D2FE00FF8A6D01FF2D020F00C7A60,0FFADEE0,E00D2FE0,0FF8A6D0,1FF2D020,F00C7A60,268099296,3758960608,267953872,536006688,4027349600
230,-15.0,100,10.41,0FFAF530E00CF9A00FF8C6D01FF30660F00C4400,0FFAF530,E00CF9A0,0FF8C6D0,1FF30660,F00C4400,268105008,3758946720,267962064,536020576,4027335680
231,-15.0,100,10.59,0FFB0B20E00CC4200FF8E6401FF33BE0F00C0E90,0FFB0B20,E00CC420,0FF8E640,1FF33BE0,F00C0E90,268110624,3758933024,267970112,536034272,4027322000
232,-15.0,100,10.77,0FFB20C0E00C8FA00FF905301FF37060F00BDA10,0FFB20C0,E00C8FA0,0FF90530,1FF37060,F00BDA10,268116160,3758919584,267978032,536047712,4027308560
233,-15.0,100,10.96,0FFB35F0E00C5C000FF923901FF3A400F00BA670,0FFB35F0,E00C5C00,0FF92390,1FF3A400,F00BA670,268121584,3758906368,267985808,536060928,4027295344
234,-15.0,100,11.15,0FFB4AD0E00C29400FF941801FF3D6C0F00B73C0,0FFB4AD0,E00C2940,0FF94180,1FF3D6C0,F00B73C0,268126928,3758893376,267993472,536073920,4027282368
235,-15.0,100,11.34,0FFB5F50E00BF7600FF95EE01FF408A0F00B41D0,0FFB5F50,E00BF760,0FF95EE0,1FF408A0,F00B41D0,268132176,3758880608,268000992,536086688,4027269584
236,-15.0,100,11.54,0FFB7380E00BC6600FF97BC01FF439A0F00B10D0,0FFB7380,E00BC660,0FF97BC0,1FF439A0,F00B10D0,268137344,3758868064,268008384,536099232,4027257040
237,-15.0,100,11.74,0FFB8750E00B96400FF998201FF469C0F00AE0A0,0FFB8750,E00B9640,0FF99820,1FF469C0,F00AE0A0,268142416,3758855744,268015648,536111552,4027244704
238,-15.0,100,11.94,0FFB9AC0E00B66E00FF9B4001FF49920F00AB140,0FFB9AC0,E00B66E0,0FF9B400,1FF49920,F00AB140,268147392,3758843616,268022784,536123680,4027232576
239,-15.0,100,12.15,0FFBADF0E00B38400FF9CF701FF4C7C0F00A82A0,0FFBADF0,E00B3840,0FF9CF70,1FF4C7C0,F00A82A0,268152304,3758831680,268029808,536135616,4027220640
240,-15.0,100,12.36,0FFBC0C0E00B0A800FF9EA601FF4F580F00A54E0,0FFBC0C0,E00B0A80,0FF9EA60,1FF4F580,F00A54E0,268157120,3758819968,268036704,536147328,4027208928
241,-15.0,100,12.57,0FFBD340E00ADD800FFA04F01FF52280F00A27E0,0FFBD340,E00ADD80,0FFA04F0,1FF52280,F00A27E0,268161856,3758808448,268043504,536158848,4027197408
242,-15.0,100,12.79,0FFBE570E00AB1400FFA1EF01FF54EC0F009FBA0,0FFBE570,E00AB140,0FFA1EF0,1FF54EC0,F009FBA0,268166512,3758797120,268050160,536170176,4027186080
243,-15.0,100,13.01,0FFBF750E00A85C00FFA38901FF57A40F009D020,0FFBF750,E00A85C0,0FFA3890,1FF57A40,F009D020,268171088,3758785984,268056720,536181312,4027174944
244,-15.0,100,13.23,0FFC08E0E00A5B000FFA51C01FF5A500F009A560,0FFC08E0,E00A5B00,0FFA51C0,1FF5A500,F009A560,268175584,3758775040,268063168,536192256,4027164000
245,-15.0,100,13.46,0FFC1A20E00A31000FFA6A801FF5CF00F0097B60,0FFC1A20,E00A3100,0FFA6A80,1FF5CF00,F0097B60,268180000,3758764288,268069504,536203008,4027153248
246,-15.0,100,13.7,0FFC2B20E00A07A00FFA82D01FF5F860F0095210,0FFC2B20,E00A07A0,0FFA82D0,1FF5F860,F0095210,268184352,3758753696,268075728,536213600,4027142672
247,-15.0,100,13.94,0FFC3BD0E009DF200FFA9AC01FF620E0F0092970,0FFC3BD0,E009DF20,0FFA9AC0,1FF620E0,F0092970,268188624,3758743328,268081856,536223968,4027132272
248,-15.0,100,14.18,0FFC4C40E009B7200FFAB2401FF648E0F0090180,0FFC4C40,E009B720,0FFAB240,1FF648E0,F0090180,268192832,3758733088,268087872,536234208,4027122048
249,-15.0,100,14.42,0FFC5C60E0098FE00FFAC9601FF67020F008DA50,0FFC5C60,E0098FE0,0FFAC960,1FF67020,F008DA50,268196960,3758723040,268093792,536244256,4027112016
250,-15.0,100,14.67,0FFC6C40E00969600FFAE0101FF696A0F008B3B0,0FFC6C40,E0096960,0FFAE010,1FF696A0,F008B3B0,268201024,3758713184,268099600,536254112,4027102128
251,-15.0,100,14.93,0FFC7BD0E00943600FFAF6601FF6BCA0F0088DD0,0FFC7BD0,E0094360,0FFAF660,1FF6BCA0,F0088DD0,268205008,3758703456,268105312,536263840,4027092432
252,-15.0,100,15.19,0FFC8B20E0091E200FFB0C601FF6E1E0F0086880,0FFC8B20,E0091E20,0FFB0C60,1FF6E1E0,F0086880,268208928,3758693920,268110944,536273376,4027082880
253,-15.0,100,15.45,0FFC9A30E008F9800FFB21F01FF70680F00843E0,0FFC9A30,E008F980,0FFB21F0,1FF70680,F00843E0,268212784,3758684544,268116464,536282752,4027073504
254,-15.0,100,15.72,0FFCA900E008D5800FFB37201FF72A80F0081FE0,0FFCA900,E008D580,0FFB3720,1FF72A80,F0081FE0,268216576,3758675328,268121888,536291968,4027064288
255,-15.0,100,16.0,0FFCB790E008B2200FFB4C001FF74DE0F007FC80,0FFCB790,E008B220,0FFB4C00,1FF74DE0,F007FC80,268220304,3758666272,268127232,536301024,4027055232
